Route stop,Business,GitHub Pages link,HTTP status,Audit status
713,Banh Mi Crunch,https://axel-slid.github.io/bay-area-final-1000-websites/banh-mi-crunch-bay-area/,200,PASS
714,Salon J,https://axel-slid.github.io/bay-area-final-1000-websites/salon-j-san-francisco/,200,PASS
715,May Lee's Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/may-lees-restaurant-san-francisco/,200,PASS
716,Lisa's Lash,https://axel-slid.github.io/bay-area-final-1000-websites/lisas-lash-bay-area/,200,PASS
717,Daily Beauty Supply & Salon,https://axel-slid.github.io/bay-area-final-1000-websites/daily-beauty-supply-salon-san-francisco/,200,PASS
718,Mike's Union Auto Service,https://axel-slid.github.io/bay-area-final-1000-websites/mikes-union-auto-service-san-francisco/,200,PASS
719,Gentle Nail Salon,https://axel-slid.github.io/bay-area-final-1000-websites/gentle-nail-salon-bay-area/,200,PASS
720,Green Spa & Nail,https://axel-slid.github.io/bay-area-final-1000-websites/green-spa-nail-bay-area/,200,PASS
721,Hing Wang Bakery,https://axel-slid.github.io/bay-area-final-1000-websites/hing-wang-bakery-san-francisco/,200,PASS
722,Sensi Nails,https://axel-slid.github.io/bay-area-final-1000-websites/sensi-nails-bay-area/,200,PASS
723,Tun Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/tun-beauty-salon-san-francisco/,200,PASS
724,The Yellow Submarine,https://axel-slid.github.io/bay-area-final-1000-websites/the-yellow-submarine-san-francisco/,200,PASS
725,Hugo Street Launderette,https://axel-slid.github.io/bay-area-final-1000-websites/hugo-street-launderette-san-francisco/,200,PASS
726,Cole Valley Nail Salon,https://axel-slid.github.io/bay-area-final-1000-websites/cole-valley-nail-salon-san-francisco/,200,PASS
727,Barrera's Cocina Mexicana,https://axel-slid.github.io/bay-area-final-1000-websites/barreras-cocina-mexicana-san-francisco/,200,PASS
728,Deluxe Lavender Nail Spa,https://axel-slid.github.io/bay-area-final-1000-websites/deluxe-lavender-nail-spa-san-francisco/,200,PASS
729,Four Seasons Nails & Tanning,https://axel-slid.github.io/bay-area-final-1000-websites/four-seasons-nails-tanning-san-francisco/,200,PASS
730,The Coffee Lama,https://axel-slid.github.io/bay-area-final-1000-websites/the-coffee-lama-san-francisco/,200,PASS
731,Lisa Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/lisa-hair-design-bay-area/,200,PASS
732,Citizen Clothing,https://axel-slid.github.io/bay-area-final-1000-websites/citizen-clothing-bay-area/,200,PASS
733,Dumpling Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/dumpling-kitchen-san-francisco-2/,200,PASS
734,Bruno Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/bruno-hair-design-bay-area/,200,PASS
735,Eiji,https://axel-slid.github.io/bay-area-final-1000-websites/eiji-san-francisco/,200,PASS
736,Warakubune Sushi,https://axel-slid.github.io/bay-area-final-1000-websites/warakubune-sushi-bay-area/,200,PASS
737,People Hair & Nails Spa,https://axel-slid.github.io/bay-area-final-1000-websites/people-hair-nails-spa-san-francisco/,200,PASS
738,Willkommen,https://axel-slid.github.io/bay-area-final-1000-websites/willkommen-san-francisco/,200,PASS
739,Shanghai Dumpling King,https://axel-slid.github.io/bay-area-final-1000-websites/shanghai-dumpling-king-bay-area/,200,PASS
740,Di Ciccio,https://axel-slid.github.io/bay-area-final-1000-websites/di-ciccio-bay-area/,200,PASS
741,Taquería Estrella,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-estrella-bay-area/,200,PASS
742,Zip Zap Hair,https://axel-slid.github.io/bay-area-final-1000-websites/zip-zap-hair-san-francisco/,200,PASS
743,Nail Art iSF,https://axel-slid.github.io/bay-area-final-1000-websites/nail-art-isf-san-francisco/,200,PASS
744,Martuni's,https://axel-slid.github.io/bay-area-final-1000-websites/martunis-san-francisco/,200,PASS
745,Pete's Launderette & Cleaners,https://axel-slid.github.io/bay-area-final-1000-websites/petes-launderette-cleaners-san-francisco/,200,PASS
746,Tsubasa Sushi,https://axel-slid.github.io/bay-area-final-1000-websites/tsubasa-sushi-san-francisco/,200,PASS
747,All Star Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/all-star-cafe-bay-area/,200,PASS
748,Shanghai China Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/shanghai-china-restaurant-bay-area/,200,PASS
749,Doña Mago,https://axel-slid.github.io/bay-area-final-1000-websites/dona-mago-bay-area/,200,PASS
750,El Yucateco Bakery,https://axel-slid.github.io/bay-area-final-1000-websites/el-yucateco-bakery-bay-area/,200,PASS
751,Irma's Pampagna Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/irmas-pampagna-restaurant-bay-area/,200,PASS
752,Yamato Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/yamato-auto-repair-bay-area/,200,PASS
753,Hello Bahn Mi,https://axel-slid.github.io/bay-area-final-1000-websites/hello-bahn-mi-bay-area/,200,PASS
754,U & I Auto Safety Center,https://axel-slid.github.io/bay-area-final-1000-websites/u-i-auto-safety-center-san-francisco/,200,PASS
755,The Sandwich Boss at EPC,https://axel-slid.github.io/bay-area-final-1000-websites/the-sandwich-boss-at-epc-san-francisco/,200,PASS
756,Bahn Mi King,https://axel-slid.github.io/bay-area-final-1000-websites/bahn-mi-king-san-francisco/,200,PASS
757,Ozzy's  Cafe & Grill,https://axel-slid.github.io/bay-area-final-1000-websites/ozzys-cafe-grill-san-francisco/,200,PASS
758,Lucky Nails,https://axel-slid.github.io/bay-area-final-1000-websites/lucky-nails-bay-area/,200,PASS
759,Il Canto Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/il-canto-cafe-bay-area/,200,PASS
760,Oolong Noodles,https://axel-slid.github.io/bay-area-final-1000-websites/oolong-noodles-san-francisco/,200,PASS
761,Ravi,https://axel-slid.github.io/bay-area-final-1000-websites/ravi-san-francisco/,200,PASS
762,Yee Hing Clothing Store,https://axel-slid.github.io/bay-area-final-1000-websites/yee-hing-clothing-store-san-francisco/,200,PASS
763,Yummy Bakery & Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/yummy-bakery-cafe-san-francisco/,200,PASS
764,Brioche Bakery & Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/brioche-bakery-cafe-san-francisco/,200,PASS
765,"Oriental Shopping Center, Inc",https://axel-slid.github.io/bay-area-final-1000-websites/oriental-shopping-center-inc-san-francisco/,200,PASS
766,Yummy Yummy,https://axel-slid.github.io/bay-area-final-1000-websites/yummy-yummy-bay-area/,200,PASS
767,Little Paris,https://axel-slid.github.io/bay-area-final-1000-websites/little-paris-san-francisco/,200,PASS
768,Wa Li Bakery & Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/wa-li-bakery-cafe-san-francisco/,200,PASS
769,Yummy BBQ Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/yummy-bbq-kitchen-bay-area/,200,PASS
770,V.I.P Coffee & Cake Shop,https://axel-slid.github.io/bay-area-final-1000-websites/vip-coffee-cake-shop-bay-area/,200,PASS
771,Café Broadway,https://axel-slid.github.io/bay-area-final-1000-websites/cafe-broadway-bay-area/,200,PASS
772,V & J Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/v-j-cafe-bay-area/,200,PASS
773,Maggie McGarrys,https://axel-slid.github.io/bay-area-final-1000-websites/maggie-mcgarrys-bay-area/,200,PASS
774,Ann's For Hair,https://axel-slid.github.io/bay-area-final-1000-websites/anns-for-hair-columbus-avenue/,200,PASS
775,Water Lily Cleaners,https://axel-slid.github.io/bay-area-final-1000-websites/water-lily-cleaners-san-francisco/,200,PASS
776,DeLise Dessert cafe,https://axel-slid.github.io/bay-area-final-1000-websites/delise-dessert-cafe-san-francisco/,200,PASS
777,Swiss Louis,https://axel-slid.github.io/bay-area-final-1000-websites/swiss-louis-san-francisco/,200,PASS
778,The Chowder Hut Grill,https://axel-slid.github.io/bay-area-final-1000-websites/the-chowder-hut-grill-san-francisco/,200,PASS
779,Tanguito,https://axel-slid.github.io/bay-area-final-1000-websites/tanguito-san-francisco/,200,PASS
780,Little Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/little-kitchen-san-francisco/,200,PASS
781,Ramen Sho Ryu,https://axel-slid.github.io/bay-area-final-1000-websites/ramen-sho-ryu-san-francisco/,200,PASS
782,Pearly Nails,https://axel-slid.github.io/bay-area-final-1000-websites/pearly-nails-bay-area/,200,PASS
783,Union Nails,https://axel-slid.github.io/bay-area-final-1000-websites/union-nails-bay-area/,200,PASS
784,West Coast Nails,https://axel-slid.github.io/bay-area-final-1000-websites/west-coast-nails-san-francisco/,200,PASS
785,Tong's Cleaners,https://axel-slid.github.io/bay-area-final-1000-websites/tongs-cleaners-san-francisco/,200,PASS
786,Nadya,https://axel-slid.github.io/bay-area-final-1000-websites/nadya-taylor-street/,200,PASS
787,Faces Plus,https://axel-slid.github.io/bay-area-final-1000-websites/faces-plus-san-francisco/,200,PASS
788,Yong Chang Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/yong-chang-hair-design-san-francisco/,200,PASS
789,A&A Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/aa-hair-design-san-francisco/,200,PASS
790,Jason's Salon,https://axel-slid.github.io/bay-area-final-1000-websites/jasons-salon-san-francisco/,200,PASS
791,Comprehensive Dental Care,https://axel-slid.github.io/bay-area-final-1000-websites/comprehensive-dental-care-bay-area/,200,PASS
792,Lana Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/lana-beauty-salon-san-francisco/,200,PASS
793,Happy Chinese Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/happy-chinese-restaurant-san-francisco/,200,PASS
794,Powell Florist,https://axel-slid.github.io/bay-area-final-1000-websites/powell-florist-san-francisco/,200,PASS
795,Fang Yi Fashion,https://axel-slid.github.io/bay-area-final-1000-websites/fang-yi-fashion-san-francisco/,200,PASS
796,Yan Yang Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/yan-yang-beauty-salon-san-francisco/,200,PASS
797,Ha Tea,https://axel-slid.github.io/bay-area-final-1000-websites/ha-tea-san-francisco/,200,PASS
798,Jenny Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/jenny-hair-salon-san-francisco/,200,PASS
799,A Salon,https://axel-slid.github.io/bay-area-final-1000-websites/a-salon-san-francisco/,200,PASS
800,Joy's Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/joys-hair-salon-bay-area/,200,PASS
801,Lucky Creation,https://axel-slid.github.io/bay-area-final-1000-websites/lucky-creation-san-francisco/,200,PASS
802,Sweetheart Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/sweetheart-cafe-san-francisco/,200,PASS
803,Golden Star Vietnamese Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/golden-star-vietnamese-restaurant-bay-area/,200,PASS
804,Golden King Vietnamese Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/golden-king-vietnamese-restaurant-bay-area/,200,PASS
805,Zhen Mei Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/zhen-mei-hair-salon-bay-area/,200,PASS
806,Artist Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/artist-hair-design-bay-area/,200,PASS
807,Kay Beauty & Skin Care,https://axel-slid.github.io/bay-area-final-1000-websites/kay-beauty-skin-care-san-francisco/,200,PASS
808,Jinshan Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/jinshan-cafe-bay-area/,200,PASS
809,Sushi Boat Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/sushi-boat-restaurant-bay-area/,200,PASS
810,L.D Jewelry,https://axel-slid.github.io/bay-area-final-1000-websites/ld-jewelry-bay-area/,200,PASS
811,Sutter Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/sutter-cafe-san-francisco/,200,PASS
812,Richard's Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/richards-hair-design-san-francisco/,200,PASS
813,BLOOMING ALLEY,https://axel-slid.github.io/bay-area-final-1000-websites/blooming-alley-san-francisco/,200,PASS
814,Tailored Salon,https://axel-slid.github.io/bay-area-final-1000-websites/tailored-salon-san-francisco/,200,PASS
815,HB Alterations,https://axel-slid.github.io/bay-area-final-1000-websites/hb-alterations-bay-area/,200,PASS
816,Boydstun & Klingner CPA's,https://axel-slid.github.io/bay-area-final-1000-websites/boydstun-klingner-cpas-san-francisco/,200,PASS
817,Caffè Bianco,https://axel-slid.github.io/bay-area-final-1000-websites/caffe-bianco-san-francisco/,200,PASS
818,Caramba,https://axel-slid.github.io/bay-area-final-1000-websites/caramba-bay-area/,200,PASS
819,St. John,https://axel-slid.github.io/bay-area-final-1000-websites/st-john-san-francisco/,200,PASS
820,Cable Car Coffee,https://axel-slid.github.io/bay-area-final-1000-websites/cable-car-coffee-bay-area/,200,PASS
821,Taquerria Castillo B2,https://axel-slid.github.io/bay-area-final-1000-websites/taquerria-castillo-b2-san-francisco/,200,PASS
822,Ady Barber & Beauty,https://axel-slid.github.io/bay-area-final-1000-websites/ady-barber-beauty-bay-area/,200,PASS
823,Mộng Thu,https://axel-slid.github.io/bay-area-final-1000-websites/mong-thu-bay-area/,200,PASS
824,Larkin Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/larkin-restaurant-san-francisco/,200,PASS
825,Cafe 450 Eurest Dining,https://axel-slid.github.io/bay-area-final-1000-websites/cafe-450-eurest-dining-san-francisco/,200,PASS
826,Pronto Pizza & Espresso,https://axel-slid.github.io/bay-area-final-1000-websites/pronto-pizza-espresso-san-francisco/,200,PASS
827,Jarin Thia Cuisine,https://axel-slid.github.io/bay-area-final-1000-websites/jarin-thia-cuisine-bay-area/,200,PASS
828,Sam's Bakery,https://axel-slid.github.io/bay-area-final-1000-websites/sams-bakery-san-francisco/,200,PASS
829,Wok Shop Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/wok-shop-cafe-san-francisco/,200,PASS
830,Fingertips,https://axel-slid.github.io/bay-area-final-1000-websites/fingertips-san-francisco/,200,PASS
831,Village Pizzeria,https://axel-slid.github.io/bay-area-final-1000-websites/village-pizzeria-san-francisco/,200,PASS
832,Piroo,https://axel-slid.github.io/bay-area-final-1000-websites/piroo-san-francisco/,200,PASS
833,Wen's Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/wens-kitchen-san-francisco/,200,PASS
834,Armando for Hair,https://axel-slid.github.io/bay-area-final-1000-websites/armando-for-hair-bay-area/,200,PASS
835,Ling's Salon,https://axel-slid.github.io/bay-area-final-1000-websites/lings-salon-bay-area/,200,PASS
836,Ling Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/ling-beauty-salon-bay-area/,200,PASS
837,Mayfair Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/mayfair-beauty-salon-bay-area/,200,PASS
838,Mom Banh Mi,https://axel-slid.github.io/bay-area-final-1000-websites/mom-banh-mi-san-francisco/,200,PASS
839,Cafecito,https://axel-slid.github.io/bay-area-final-1000-websites/cafecito-san-francisco/,200,PASS
840,Pho Tan Hoa,https://axel-slid.github.io/bay-area-final-1000-websites/pho-tan-hoa-bay-area/,200,PASS
841,El Rincon Yucateco,https://axel-slid.github.io/bay-area-final-1000-websites/el-rincon-yucateco-san-francisco/,200,PASS
842,Marcela's Taqueria,https://axel-slid.github.io/bay-area-final-1000-websites/marcelas-taqueria-san-francisco/,200,PASS
843,Crystal Spa,https://axel-slid.github.io/bay-area-final-1000-websites/crystal-spa-san-francisco/,200,PASS
844,Sugarcoat Salon,https://axel-slid.github.io/bay-area-final-1000-websites/sugarcoat-salon-san-francisco/,200,PASS
845,Ton Ton Japanese Ramen House,https://axel-slid.github.io/bay-area-final-1000-websites/ton-ton-japanese-ramen-house-san-francisco/,200,PASS
846,Nave Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/nave-cafe-bay-area/,200,PASS
847,Noori Stitch,https://axel-slid.github.io/bay-area-final-1000-websites/noori-stitch-bay-area/,200,PASS
848,Maru Sushi,https://axel-slid.github.io/bay-area-final-1000-websites/maru-sushi-san-francisco/,200,PASS
849,Beanstalk Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/beanstalk-cafe-bay-area/,200,PASS
850,Fresh Brew Coffee,https://axel-slid.github.io/bay-area-final-1000-websites/fresh-brew-coffee-bay-area/,200,PASS
851,Tina's Salon,https://axel-slid.github.io/bay-area-final-1000-websites/tinas-salon-san-francisco/,200,PASS
852,Metropolitan,https://axel-slid.github.io/bay-area-final-1000-websites/metropolitan-bay-area/,200,PASS
853,Morning Fix Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/morning-fix-cafe-san-francisco/,200,PASS
854,Cafe Bean,https://axel-slid.github.io/bay-area-final-1000-websites/cafe-bean-bay-area/,200,PASS
855,Cup of Joy,https://axel-slid.github.io/bay-area-final-1000-websites/cup-of-joy-bay-area/,200,PASS
856,The Floral Designer,https://axel-slid.github.io/bay-area-final-1000-websites/the-floral-designer-bay-area/,200,PASS
857,Hair on Hyde,https://axel-slid.github.io/bay-area-final-1000-websites/hair-on-hyde-bay-area/,200,PASS
858,Costa Del Sol Tanning,https://axel-slid.github.io/bay-area-final-1000-websites/costa-del-sol-tanning-san-francisco/,200,PASS
859,Lady Goldfingers,https://axel-slid.github.io/bay-area-final-1000-websites/lady-goldfingers-bay-area/,200,PASS
860,Hair Future,https://axel-slid.github.io/bay-area-final-1000-websites/hair-future-bay-area/,200,PASS
861,CC Nail Spa,https://axel-slid.github.io/bay-area-final-1000-websites/cc-nail-spa-san-francisco/,200,PASS
862,Zee Continental Jewelry,https://axel-slid.github.io/bay-area-final-1000-websites/zee-continental-jewelry-bay-area/,200,PASS
863,Lan's Formal Wear,https://axel-slid.github.io/bay-area-final-1000-websites/lans-formal-wear-bay-area/,200,PASS
864,Cordon Bleu,https://axel-slid.github.io/bay-area-final-1000-websites/cordon-bleu-san-francisco/,200,PASS
865,Victor's Pizzeria & Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/victors-pizzeria-restaurant-san-francisco/,200,PASS
866,Aicha,https://axel-slid.github.io/bay-area-final-1000-websites/aicha-san-francisco/,200,PASS
867,Sammy's Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/sammys-cafe-san-francisco/,200,PASS
868,La Fina Estampa,https://axel-slid.github.io/bay-area-final-1000-websites/la-fina-estampa-san-francisco/,200,PASS
869,Route 101,https://axel-slid.github.io/bay-area-final-1000-websites/route-101-san-francisco/,200,PASS
870,Wayo,https://axel-slid.github.io/bay-area-final-1000-websites/wayo-san-francisco/,200,PASS
871,9 Nail Spa,https://axel-slid.github.io/bay-area-final-1000-websites/9-nail-spa-bay-area/,200,PASS
872,San Francisco Animal Medical Center,https://axel-slid.github.io/bay-area-final-1000-websites/san-francisco-animal-medical-center-bay-area/,200,PASS
873,Elite Fine Jewelry,https://axel-slid.github.io/bay-area-final-1000-websites/elite-fine-jewelry-bay-area/,200,PASS
874,Trio Nails,https://axel-slid.github.io/bay-area-final-1000-websites/trio-nails-bay-area/,200,PASS
875,Osakaya,https://axel-slid.github.io/bay-area-final-1000-websites/osakaya-bay-area/,200,PASS
876,Asian American Medical Center,https://axel-slid.github.io/bay-area-final-1000-websites/asian-american-medical-center-bay-area/,200,PASS
877,Geomantic Salon,https://axel-slid.github.io/bay-area-final-1000-websites/geomantic-salon-bay-area/,200,PASS
878,Sung's Automotive,https://axel-slid.github.io/bay-area-final-1000-websites/sungs-automotive-bay-area/,200,PASS
879,NewBills Barbershop & Salon,https://axel-slid.github.io/bay-area-final-1000-websites/newbills-barbershop-salon-bay-area/,200,PASS
880,Katsuo+Kombu,https://axel-slid.github.io/bay-area-final-1000-websites/katsuokombu-bay-area/,200,PASS
881,Club Waziema,https://axel-slid.github.io/bay-area-final-1000-websites/club-waziema-san-francisco/,200,PASS
882,Sohn & Song Accountancy Corp.,https://axel-slid.github.io/bay-area-final-1000-websites/sohn-song-accountancy-corp-bay-area/,200,PASS
883,"Yan Kalika D.M.D., M.S.",https://axel-slid.github.io/bay-area-final-1000-websites/yan-kalika-dmd-ms-bay-area/,200,PASS
884,Hair Touch,https://axel-slid.github.io/bay-area-final-1000-websites/hair-touch-bay-area/,200,PASS
885,O'Keeffe's,https://axel-slid.github.io/bay-area-final-1000-websites/okeeffes-san-francisco/,200,PASS
886,Muguboka,https://axel-slid.github.io/bay-area-final-1000-websites/muguboka-san-francisco/,200,PASS
887,Luxury Spa,https://axel-slid.github.io/bay-area-final-1000-websites/luxury-spa-bay-area/,200,PASS
888,Xiao Yu's Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/xiao-yus-kitchen-bay-area/,200,PASS
889,The Richmond,https://axel-slid.github.io/bay-area-final-1000-websites/the-richmond-san-francisco/,200,PASS
890,Celandine Day Spa,https://axel-slid.github.io/bay-area-final-1000-websites/celandine-day-spa-bay-area/,200,PASS
891,Muu Kara Thai Charcoal BBQ,https://axel-slid.github.io/bay-area-final-1000-websites/muu-kara-thai-charcoal-bbq-san-francisco/,200,PASS
892,"Donald S. Lim, D.D.S",https://axel-slid.github.io/bay-area-final-1000-websites/donald-s-lim-dds-bay-area/,200,PASS
893,LH Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/lh-restaurant-san-francisco/,200,PASS
894,D & A Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/d-a-cafe-bay-area/,200,PASS
895,Chocococo,https://axel-slid.github.io/bay-area-final-1000-websites/chocococo-bay-area/,200,PASS
896,Wing Lee B.B.Q. Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/wing-lee-bbq-restaurant-bay-area/,200,PASS
897,Wing Lee Bakery,https://axel-slid.github.io/bay-area-final-1000-websites/wing-lee-bakery-bay-area/,200,PASS
898,Golden Phoenix Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/golden-phoenix-hair-salon-bay-area/,200,PASS
899,Fame Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/fame-hair-design-bay-area/,200,PASS
900,Red A Bakery,https://axel-slid.github.io/bay-area-final-1000-websites/red-a-bakery-bay-area/,200,PASS
901,Xiao Long Bao Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/xiao-long-bao-restaurant-bay-area/,200,PASS
902,Clement BBQ,https://axel-slid.github.io/bay-area-final-1000-websites/clement-bbq-bay-area/,200,PASS
903,Moku Yakitori,https://axel-slid.github.io/bay-area-final-1000-websites/moku-yakitori-san-francisco/,200,PASS
904,SF Smiles Dental,https://axel-slid.github.io/bay-area-final-1000-websites/sf-smiles-dental-bay-area/,200,PASS
905,May's Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/mays-hair-design-san-francisco/,200,PASS
906,Sewa,https://axel-slid.github.io/bay-area-final-1000-websites/sewa-san-francisco/,200,PASS
907,Chongqing Hot Pot,https://axel-slid.github.io/bay-area-final-1000-websites/chongqing-hot-pot-bay-area/,200,PASS
908,Lime Tree,https://axel-slid.github.io/bay-area-final-1000-websites/lime-tree-bay-area/,200,PASS
909,Beam Properties,https://axel-slid.github.io/bay-area-final-1000-websites/beam-properties-bay-area/,200,PASS
910,Korean Village Wooden Charcoal,https://axel-slid.github.io/bay-area-final-1000-websites/korean-village-wooden-charcoal-bay-area/,200,PASS
911,Express Pupuseria,https://axel-slid.github.io/bay-area-final-1000-websites/express-pupuseria-bay-area/,200,PASS
912,"Randolph Yip, DDS",https://axel-slid.github.io/bay-area-final-1000-websites/randolph-yip-dds-bay-area/,200,PASS
913,Sagarmatha Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/sagarmatha-kitchen-bay-area/,200,PASS
914,amphawa,https://axel-slid.github.io/bay-area-final-1000-websites/amphawa-bay-area/,200,PASS
915,Sweet Mango,https://axel-slid.github.io/bay-area-final-1000-websites/sweet-mango-bay-area/,200,PASS
916,Buffalo Burgers,https://axel-slid.github.io/bay-area-final-1000-websites/buffalo-burgers-san-francisco/,200,PASS
917,Fairy Lake Aquarium,https://axel-slid.github.io/bay-area-final-1000-websites/fairy-lake-aquarium-bay-area/,200,PASS
918,Mai's Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/mais-beauty-salon-bay-area/,200,PASS
919,Balboa Bubbles,https://axel-slid.github.io/bay-area-final-1000-websites/balboa-bubbles-bay-area/,200,PASS
920,Aquatica Nails,https://axel-slid.github.io/bay-area-final-1000-websites/aquatica-nails-bay-area/,200,PASS
921,Pho Huong Viet,https://axel-slid.github.io/bay-area-final-1000-websites/pho-huong-viet-bay-area/,200,PASS
922,Nail Care by Theresa,https://axel-slid.github.io/bay-area-final-1000-websites/nail-care-by-theresa-bay-area/,200,PASS
923,An Chi,https://axel-slid.github.io/bay-area-final-1000-websites/an-chi-san-francisco/,200,PASS
924,Qué Chulada,https://axel-slid.github.io/bay-area-final-1000-websites/que-chulada-bay-area/,200,PASS
925,George Jee Insurance Services,https://axel-slid.github.io/bay-area-final-1000-websites/george-jee-insurance-services-bay-area/,200,PASS
926,Izakaya Mayumi,https://axel-slid.github.io/bay-area-final-1000-websites/izakaya-mayumi-bay-area/,200,PASS
927,Kayo Hair,https://axel-slid.github.io/bay-area-final-1000-websites/kayo-hair-bay-area/,200,PASS
928,Thanh Thanh Café,https://axel-slid.github.io/bay-area-final-1000-websites/thanh-thanh-cafe-bay-area/,200,PASS
929,Fuku Ramen,https://axel-slid.github.io/bay-area-final-1000-websites/fuku-ramen-bay-area/,200,PASS
930,Little Sushi Bar,https://axel-slid.github.io/bay-area-final-1000-websites/little-sushi-bar-bay-area/,200,PASS
931,Blossom Beauty Salon & Spa,https://axel-slid.github.io/bay-area-final-1000-websites/blossom-beauty-salon-spa-bay-area/,200,PASS
932,Chef Xiong Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/chef-xiong-kitchen-san-francisco/,200,PASS
933,Indian Clay Oven,https://axel-slid.github.io/bay-area-final-1000-websites/indian-clay-oven-bay-area/,200,PASS
934,Ruby's Cut,https://axel-slid.github.io/bay-area-final-1000-websites/rubys-cut-bay-area/,200,PASS
935,Star East,https://axel-slid.github.io/bay-area-final-1000-websites/star-east-bay-area/,200,PASS
936,Geary Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/geary-cafe-bay-area/,200,PASS
937,Sugarcane SF,https://axel-slid.github.io/bay-area-final-1000-websites/sugarcane-sf-bay-area/,200,PASS
938,Kufu-Ya,https://axel-slid.github.io/bay-area-final-1000-websites/kufu-ya-san-francisco/,200,PASS
939,Chino's,https://axel-slid.github.io/bay-area-final-1000-websites/chinos-bay-area/,200,PASS
940,Jessica Liu Insurance Services Inc.,https://axel-slid.github.io/bay-area-final-1000-websites/jessica-liu-insurance-services-inc-bay-area/,200,PASS
941,Cielito Lindo,https://axel-slid.github.io/bay-area-final-1000-websites/cielito-lindo-bay-area/,200,PASS
942,Taste of Fusion Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/taste-of-fusion-kitchen-bay-area/,200,PASS
943,Plato Hair Design,https://axel-slid.github.io/bay-area-final-1000-websites/plato-hair-design-bay-area/,200,PASS
944,Superior Palace,https://axel-slid.github.io/bay-area-final-1000-websites/superior-palace-bay-area/,200,PASS
945,Little Henry's,https://axel-slid.github.io/bay-area-final-1000-websites/little-henrys-bay-area/,200,PASS
946,Julie Nail Spa,https://axel-slid.github.io/bay-area-final-1000-websites/julie-nail-spa-bay-area/,200,PASS
947,Fuwa Dumpling,https://axel-slid.github.io/bay-area-final-1000-websites/fuwa-dumpling-bay-area/,200,PASS
948,Kim Son,https://axel-slid.github.io/bay-area-final-1000-websites/kim-son-bay-area/,200,PASS
949,Mr. Báhn Mì,https://axel-slid.github.io/bay-area-final-1000-websites/mr-bahn-mi-bay-area/,200,PASS
950,Crown Hardware,https://axel-slid.github.io/bay-area-final-1000-websites/crown-hardware-bay-area/,200,PASS
